grid_lat,grid_lon,grid_height,total_sample,thput_mean,thput_std,thput_0,thput_5,thput_10,thput_25,thput_50,thput_75,thput_90,thput_95,thput_100,rbs_mean,rbs_std,rbs_0,rbs_25,rbs_50,rbs_75,rbs_100,rtt_mean,rtt_std,rtt_0,rtt_10,rtt_25,rtt_50,rtt_75,rtt_90,rtt_100,rsrp_mean,rsrp_std,rsrp_0,rsrp_10,rsrp_25,rsrp_50,rsrp_75,rsrp_90,rsrp_100,rsrq_mean,rsrq_std,rsrq_0,rsrq_10,rsrq_25,rsrq_50,rsrq_75,rsrq_90,rsrq_100
-86.9155,40.4540,0.0000,7.0000,45.3665,33.4339,5.1170,6.9701,8.8232,17.2105,36.0524,71.5013,88.8226,93.8975,98.9724,9.2125,3.2081,6.6600,6.6900,7.8300,10.3525,14.5300,708.0000,603.3432,213.0000,244.5000,301.7500,477.5000,763.5000,1402.0000,1978.0000,-87.0525,3.6298,-93.1000,-91.0510,-87.9775,-85.8000,-84.8750,-84.0560,-83.5100,-10.6075,0.0497,-10.6900,-10.6630,-10.6225,-10.5900,-10.5750,-10.5660,-10.5600
-86.9155,40.4545,0.0000,6.0000,81.7177,36.3135,3.0137,22.0458,41.0780,83.6498,98.4267,103.0696,105.6484,106.3731,107.0978,6.1260,1.2456,4.7100,5.2400,5.4800,7.2800,7.9200,345.0000,71.8860,279.0000,282.2000,287.0000,312.0000,375.0000,433.2000,472.0000,-81.9460,3.4809,-88.0400,-86.2760,-83.6300,-79.8500,-79.3000,-79.0660,-78.9100,-10.5740,0.0102,-10.5900,-10.5860,-10.5800,-10.5700,-10.5700,-10.5640,-10.5600
-86.9155,40.4550,0.0000,33.0000,82.9128,30.0685,36.7724,42.0210,43.3509,56.4036,80.0560,103.1909,121.8452,125.6434,141.4606,7.3285,4.2104,3.0000,3.3400,8.3500,9.6900,23.7000,381.3333,160.0598,158.0000,166.0000,242.0000,396.0000,528.0000,560.0000,686.0000,-97.4897,2.6986,-104.0800,-100.9840,-98.7600,-97.1300,-95.9100,-94.3280,-92.3000,-10.8055,0.2219,-11.3900,-11.1680,-10.9100,-10.7500,-10.6300,-10.5820,-10.5700
-86.9155,40.4555,0.0000,23.0000,77.2085,24.6398,24.3100,42.3003,47.6484,66.1430,75.9620,88.1440,90.1868,124.5823,143.4729,5.6004,2.9862,3.0000,3.0000,3.8300,7.6500,11.7200,374.6522,125.6951,166.0000,262.2000,302.0000,350.0000,453.5000,530.0000,696.0000,-98.8361,3.9682,-104.0100,-103.0900,-102.0150,-99.5000,-95.9300,-92.8520,-91.4800,-10.8243,0.2247,-11.4400,-11.1320,-10.9800,-10.7300,-10.6450,-10.5900,-10.5800
-86.9155,40.4560,0.0000,11.0000,70.2974,20.0427,42.3262,44.5404,46.7547,50.7929,71.5730,88.5025,91.6480,95.8820,100.1160,3.9709,1.1226,3.0000,3.0000,3.0000,5.1700,5.8000,429.2727,94.6785,252.0000,279.0000,383.5000,425.0000,516.0000,523.0000,523.0000,-100.8755,2.2154,-103.5500,-103.1400,-102.6200,-101.2000,-99.5850,-97.9000,-96.3400,-11.1882,0.2201,-11.6200,-11.4300,-11.2950,-11.2000,-11.0400,-10.8900,-10.8600
-86.9155,40.4565,0.0000,8.0000,64.9718,23.5122,37.5742,38.2994,39.0246,43.5349,60.9476,88.4970,93.0006,94.9823,96.9640,4.8912,2.0414,3.0000,3.0000,4.0600,6.8000,7.8300,477.7500,175.3673,238.0000,283.5000,345.0000,423.0000,691.0000,691.9000,694.0000,-103.7088,1.1937,-105.6000,-105.0400,-104.7925,-103.5950,-102.5525,-102.4310,-102.2000,-11.6312,0.3130,-11.9900,-11.9620,-11.8600,-11.7050,-11.4925,-11.1340,-11.1200
-86.9155,40.4570,0.0000,6.0000,75.8400,28.3317,43.3840,44.9262,46.4684,50.5553,71.2068,99.4680,109.8446,113.2635,116.6823,6.5417,4.4811,3.0000,3.0000,4.4550,8.2875,15.2600,478.3333,204.2324,233.0000,250.5000,299.2500,462.5000,605.5000,722.0000,814.0000,-102.3517,3.7696,-105.7300,-105.6050,-105.2325,-104.3100,-99.6375,-97.1400,-96.1400,-11.7583,0.3488,-12.0900,-12.0500,-12.0075,-11.9100,-11.6100,-11.3150,-11.0900
-86.9155,40.4575,0.0000,7.0000,56.8822,26.5403,33.3529,33.4891,33.6254,34.0026,43.8286,75.0665,94.5040,98.6800,102.8560,5.7314,3.2436,3.0000,3.0000,3.0000,8.6850,10.7500,584.0000,242.8192,302.0000,308.6000,367.0000,486.0000,840.5000,874.2000,885.0000,-105.7514,3.4077,-109.3800,-108.8700,-107.9450,-107.3500,-103.8700,-100.6980,-99.9000,-12.8171,0.6775,-13.7300,-13.4900,-13.2650,-13.0200,-12.3450,-11.8580,-11.7500
-86.9155,40.4580,0.0000,8.0000,68.5269,31.7765,35.5920,35.7647,35.9373,36.7860,64.9117,96.1748,107.5958,109.0909,110.5860,7.9462,5.3927,3.0000,3.0000,6.3000,11.8925,17.8400,450.1250,265.4140,131.0000,164.6000,199.2500,431.5000,671.7500,784.4000,811.0000,-107.1275,1.4311,-108.7000,-108.6860,-108.2600,-107.1550,-106.7750,-105.5630,-104.0300,-13.0300,0.3591,-13.4800,-13.4170,-13.3825,-13.0350,-12.7950,-12.6180,-12.3800
-86.9155,40.4585,0.0000,9.0000,37.7490,13.3333,23.8937,26.0346,28.1755,30.7298,33.8171,40.7110,47.3709,59.9117,72.4526,7.8522,6.2914,3.0000,3.0000,4.0500,15.5500,18.7800,494.4444,137.4386,243.0000,333.4000,394.0000,488.0000,594.0000,651.0000,703.0000,-111.8967,1.8677,-114.2700,-113.5020,-113.2900,-112.5900,-111.1000,-109.6720,-108.0400,-14.0433,1.0033,-15.5800,-15.4600,-14.9900,-13.7400,-13.1800,-12.9380,-12.8500
-86.9155,40.4590,0.0000,10.0000,30.8487,10.2531,12.0674,16.8155,21.5635,25.2370,30.7601,34.1884,41.9063,47.1211,52.3360,9.1930,6.0285,3.2700,4.1450,5.2650,16.2250,17.0900,629.2000,234.0982,253.0000,315.1000,452.0000,696.0000,747.2500,908.0000,1025.0000,-111.4730,2.7917,-115.5600,-114.7500,-112.9200,-112.0350,-110.6125,-107.2110,-106.1400,-14.3190,1.3787,-16.3600,-15.8380,-15.0250,-14.6600,-13.3025,-12.3760,-11.8900
-86.9155,40.4595,0.0000,9.0000,25.4165,11.4380,9.5333,9.5696,9.6059,9.7610,30.4040,35.3440,36.0046,36.9810,37.9573,10.1622,5.1900,4.0000,6.7800,7.6300,11.7600,20.4900,877.3750,304.8926,397.0000,488.7000,589.5000,980.0000,1081.7500,1249.0000,1249.0000,-110.4556,2.0723,-113.2500,-113.2020,-111.7800,-110.9300,-108.3900,-108.0660,-107.0900,-14.5311,1.2559,-16.5100,-15.6620,-15.4200,-15.0400,-13.3500,-13.0640,-12.4400
-86.9155,40.4600,0.0000,199.0000,57.6428,21.2026,1.2382,9.9202,16.6479,49.1114,61.5560,71.2780,81.3266,84.3642,94.5430,6.5584,2.9829,3.9100,4.0000,5.7400,8.2400,17.1500,337.6725,121.8971,95.8000,196.4000,243.0000,334.0000,405.0000,483.4000,698.0000,-109.9583,4.4398,-122.7600,-115.2520,-112.0100,-109.2300,-106.7250,-105.0800,-102.8400,-14.6066,1.3396,-18.6000,-16.4900,-15.3250,-14.3900,-13.7050,-12.9580,-12.0700
-86.9155,40.4605,0.0000,4.0000,40.5936,8.7459,30.8994,31.2784,31.6574,32.7944,39.7065,47.5057,50.2395,51.1507,52.0620,6.1550,2.3743,3.0000,4.5975,6.0950,7.6525,9.4300,852.7500,284.2080,631.0000,656.5000,694.7500,719.5000,877.5000,1155.6000,1341.0000,-107.8150,1.6603,-110.3000,-109.7120,-108.8300,-107.4000,-106.3850,-106.2500,-106.1600,-12.7800,0.7456,-13.9100,-13.6070,-13.1525,-12.6650,-12.2925,-12.0450,-11.8800
-86.9155,40.4610,0.0000,20.0000,35.1982,20.3796,5.6286,7.6697,9.9280,15.3435,36.9133,50.3725,59.5171,63.6291,77.1029,6.6205,2.4335,3.0000,3.9750,6.8600,8.0025,12.8800,838.4450,603.2404,76.1000,334.4800,488.5000,640.5000,1037.5000,1966.0000,2322.0000,-107.2470,3.9746,-112.3800,-110.9590,-110.1950,-108.2200,-105.2950,-102.3740,-96.5700,-12.8460,0.8228,-14.5800,-13.6780,-13.3575,-12.7950,-12.2800,-11.6460,-11.4100
-86.9155,40.4615,0.0000,130.0000,41.5297,13.2841,7.7360,15.3418,24.9726,33.3895,41.7390,51.0722,57.2409,61.9701,78.0491,5.8584,2.1831,2.0000,3.8400,5.5900,7.5500,11.0800,608.0512,266.7822,62.6000,350.6000,432.0000,550.0000,713.0000,909.0000,1570.0000,-105.6675,4.0576,-113.1100,-110.0640,-108.6400,-106.3000,-102.9100,-99.3360,-94.2900,-12.7187,0.7503,-15.0100,-13.7460,-13.1800,-12.6100,-12.2200,-11.8180,-11.2300
-86.9155,40.4620,0.0000,121.0000,39.3615,14.7241,4.5960,12.0150,17.1910,29.5029,40.7740,49.0290,58.3030,60.5303,69.9110,7.7985,4.7403,2.0000,4.8300,7.0700,9.1100,29.9500,569.7602,302.6569,86.7000,290.8000,390.2500,496.5000,694.7500,922.0000,1848.0000,-105.5411,3.2935,-112.6900,-109.7740,-108.2250,-105.4300,-103.1150,-101.1280,-98.7800,-12.6802,0.6987,-14.3400,-13.6240,-13.1600,-12.6800,-12.1050,-11.7540,-11.3600
-86.9155,40.4625,0.0000,89.0000,27.7190,17.4056,1.2350,7.0144,8.2857,14.0330,21.6340,41.4640,55.2953,59.1678,66.6000,6.6782,4.5462,3.0000,3.2950,5.4300,8.2750,24.0300,1030.5176,750.1846,166.0000,325.4000,437.0000,903.0000,1360.0000,1701.0000,3532.0000,-103.2626,2.6710,-110.4400,-106.7740,-105.0650,-103.3850,-101.5975,-99.9860,-96.4600,-12.2746,0.7589,-15.2300,-13.3310,-12.6150,-12.1500,-11.7375,-11.5000,-11.0400
-86.9155,40.4630,0.0000,6.0000,33.3161,10.1244,24.6469,25.6211,26.5954,28.5850,29.9523,31.3499,43.4005,49.4002,55.4000,3.2567,0.4567,3.0000,3.0000,3.0000,3.2175,4.2500,821.8333,189.8240,625.0000,652.0000,695.2500,744.0000,909.0000,1069.5000,1175.0000,-105.2517,2.6236,-109.2100,-108.8300,-107.4600,-104.2350,-103.1625,-102.6900,-102.4900,-11.7650,0.6267,-12.7300,-12.5200,-12.2325,-11.6900,-11.1625,-11.0850,-11.0800
-86.9155,40.4635,0.0000,35.0000,31.0824,10.6963,5.9817,13.3485,19.3296,24.0275,30.2260,38.0895,46.6648,47.4217,50.5670,6.1777,2.1131,3.1000,4.0000,6.7300,7.8950,10.7500,730.9143,226.2697,128.0000,581.8000,625.5000,764.0000,905.5000,953.6000,1040.0000,-112.0946,2.6671,-116.7500,-114.4760,-113.8500,-112.5000,-111.2900,-109.6200,-103.3900,-13.8163,1.1382,-17.3400,-14.8760,-14.3400,-13.6800,-13.2050,-12.7640,-11.1000
-86.9155,40.4640,0.0000,8.0000,14.5802,3.0258,11.3750,11.5703,11.7656,12.4318,13.5025,15.8047,18.6069,19.7594,20.9120,4.3125,0.3944,3.9700,4.0000,4.2100,4.3900,5.2300,147.9500,75.7532,57.2000,69.9400,96.1000,137.0000,172.5000,230.7000,314.0000,-112.4113,1.8137,-115.8700,-114.4280,-113.3825,-112.4800,-110.5750,-110.4730,-110.2700,-15.0063,1.3504,-17.5600,-16.4610,-15.9450,-14.7050,-13.9350,-13.6740,-13.3800
-86.9155,40.4645,0.0000,1.0000,11.2460,0.0000,11.2460,11.2460,11.2460,11.2460,11.2460,11.2460,11.2460,11.2460,11.2460,3.9300,0.0000,3.9300,3.9300,3.9300,3.9300,3.9300,161.0000,0.0000,161.0000,161.0000,161.0000,161.0000,161.0000,161.0000,161.0000,-113.6600,0.0000,-113.6600,-113.6600,-113.6600,-113.6600,-113.6600,-113.6600,-113.6600,-16.6600,0.0000,-16.6600,-16.6600,-16.6600,-16.6600,-16.6600,-16.6600,-16.6600
-86.9155,40.4660,0.0000,19.0000,11.5914,4.0022,1.6620,5.8449,6.7219,9.0177,12.3240,14.4738,16.0840,16.4757,18.4170,4.8150,1.1033,3.8900,4.0000,4.0000,5.8775,6.5400,705.5684,821.2194,86.8000,184.8000,226.0000,291.0000,799.0000,2473.6000,2504.0000,-113.2771,1.8307,-116.5700,-115.3260,-114.3100,-113.9600,-111.6700,-110.6860,-110.6200,-15.3676,1.2279,-18.0200,-17.1520,-16.1200,-15.2300,-14.6200,-14.0200,-13.1200
-86.9155,40.4665,0.0000,1.0000,14.5080,0.0000,14.5080,14.5080,14.5080,14.5080,14.5080,14.5080,14.5080,14.5080,14.5080,7.3300,0.0000,7.3300,7.3300,7.3300,7.3300,7.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-109.7900,0.0000,-109.7900,-109.7900,-109.7900,-109.7900,-109.7900,-109.7900,-109.7900,-14.2700,0.0000,-14.2700,-14.2700,-14.2700,-14.2700,-14.2700,-14.2700,-14.2700
-86.9155,40.4680,0.0000,3.0000,16.9537,5.0107,11.8600,12.1974,12.5349,13.5471,15.2343,19.5006,22.0603,22.9136,23.7669,11.9800,1.3072,10.6100,11.1000,11.5900,12.6650,13.7400,1954.3333,98.5235,1815.0000,1856.8000,1919.5000,2024.0000,2024.0000,2024.0000,2024.0000,-113.3533,0.5008,-114.0600,-113.8560,-113.5500,-113.0400,-113.0000,-112.9760,-112.9600,-12.7567,0.2210,-13.0600,-12.9820,-12.8650,-12.6700,-12.6050,-12.5660,-12.5400
-86.9150,40.4320,0.0000,1.0000,44.9191,0.0000,44.9191,44.9191,44.9191,44.9191,44.9191,44.9191,44.9191,44.9191,44.9191,6.6500,0.0000,6.6500,6.6500,6.6500,6.6500,6.6500,592.0000,0.0000,592.0000,592.0000,592.0000,592.0000,592.0000,592.0000,592.0000,-88.8500,0.0000,-88.8500,-88.8500,-88.8500,-88.8500,-88.8500,-88.8500,-88.8500,-10.7000,0.0000,-10.7000,-10.7000,-10.7000,-10.7000,-10.7000,-10.7000,-10.7000
-86.9150,40.4325,0.0000,6.0000,64.2793,10.3349,55.6827,55.7120,55.7413,56.4680,60.1880,66.9567,76.9084,81.0422,85.1760,4.3183,0.5925,3.7300,3.9425,4.1450,4.3925,5.5400,415.5000,80.0349,348.0000,353.0000,366.0000,391.5000,411.0000,502.0000,587.0000,-90.1683,0.9305,-91.1700,-91.1400,-90.9850,-90.2600,-89.7750,-89.1050,-88.4800,-10.7200,0.1003,-10.8800,-10.8250,-10.7650,-10.7400,-10.6325,-10.5950,-10.5900
-86.9150,40.4330,0.0000,8.0000,58.1313,16.5069,34.6116,36.5856,38.5596,46.2662,55.4058,73.0978,78.0932,80.5333,82.9733,4.0950,0.4440,3.4600,3.7525,4.0700,4.3775,4.8800,504.1250,178.5906,306.0000,326.3000,364.2500,417.0000,700.7500,748.9000,751.0000,-90.2575,2.0253,-92.4400,-92.4120,-92.1750,-90.5100,-88.8400,-87.7390,-86.9200,-10.8100,0.1267,-11.0200,-10.9920,-10.8975,-10.7750,-10.7175,-10.6710,-10.6500
-86.9150,40.4470,0.0000,10.0000,111.2038,40.1443,41.2169,42.8325,44.4481,88.2814,124.2595,144.9272,152.9875,154.1865,155.3856,5.6630,5.0747,3.0000,3.0000,3.3050,4.6100,19.6800,327.8000,180.0254,176.0000,178.7000,210.2500,278.0000,292.0000,635.0000,725.0000,-97.6500,3.5504,-102.1300,-101.7520,-100.7900,-97.7950,-94.2125,-93.4220,-93.3500,-10.8870,0.2660,-11.2500,-11.2050,-11.1075,-10.9000,-10.6125,-10.5900,-10.5900
-86.9150,40.4475,0.0000,10.0000,128.4154,59.9143,36.0684,36.5220,36.9756,69.6887,151.3250,177.5983,181.9691,184.2011,186.4330,7.3960,6.6865,3.0000,3.0225,3.0400,13.4075,18.5200,381.6000,266.8989,127.0000,167.5000,191.5000,251.5000,546.5000,847.0000,847.0000,-90.7190,6.4956,-101.7300,-101.3430,-95.5325,-88.1050,-86.3825,-84.1990,-83.9200,-10.6740,0.1952,-11.0500,-11.0410,-10.7100,-10.5600,-10.5600,-10.5490,-10.5400
-86.9150,40.4515,0.0000,2.0000,161.3848,14.3318,147.0530,148.4862,149.9194,154.2189,161.3848,168.5507,172.8502,174.2834,175.7166,3.3450,0.0150,3.3300,3.3375,3.3450,3.3525,3.3600,183.5000,3.5000,180.0000,180.7000,181.7500,183.5000,185.2500,186.3000,187.0000,-80.3300,0.8200,-81.1500,-80.9860,-80.7400,-80.3300,-79.9200,-79.6740,-79.5100,-10.5200,0.0500,-10.5700,-10.5600,-10.5450,-10.5200,-10.4950,-10.4800,-10.4700
-86.9150,40.4520,0.0000,6.0000,146.0176,29.5034,113.0460,117.5954,122.1447,131.3826,137.3950,148.4584,178.5131,192.6290,206.7450,3.0450,0.0714,3.0000,3.0025,3.0100,3.0400,3.2000,195.6667,53.0869,137.0000,144.0000,153.7500,178.0000,233.0000,265.0000,284.0000,-83.4883,4.6797,-89.7000,-89.5850,-88.1750,-81.8150,-79.2500,-79.0650,-78.9100,-10.5700,0.0141,-10.5900,-10.5900,-10.5825,-10.5600,-10.5600,-10.5600,-10.5600
-86.9150,40.4525,0.0000,4.0000,194.8090,39.9014,133.2000,141.0998,148.9995,172.6989,207.2711,229.3812,230.6487,231.0712,231.4937,3.2025,0.0978,3.1000,3.1225,3.1800,3.2600,3.3500,173.7500,66.4694,106.0000,114.4000,127.0000,154.0000,200.7500,248.9000,281.0000,-79.1800,5.0758,-84.3100,-84.2170,-84.0775,-79.8100,-74.9125,-73.6390,-72.7900,-10.5675,0.0083,-10.5800,-10.5770,-10.5725,-10.5650,-10.5600,-10.5600,-10.5600
-86.9150,40.4530,0.0000,14.0000,152.5175,17.2608,127.5326,129.1065,130.0869,136.6525,152.7068,168.5197,171.9402,175.8772,182.0880,3.1721,0.0636,3.1100,3.1325,3.1550,3.1775,3.3500,169.0714,36.8112,115.0000,128.2000,143.5000,162.0000,192.5000,225.9000,235.0000,-85.6486,1.7946,-89.0500,-87.8140,-86.9600,-85.4150,-84.9175,-83.7070,-81.8900,-10.5300,0.0336,-10.6100,-10.5810,-10.5475,-10.5100,-10.5100,-10.5100,-10.5100
-86.9150,40.4535,0.0000,4.0000,152.3630,10.4751,140.5480,141.3586,142.1692,144.6010,150.3205,158.0825,164.1907,166.2268,168.2629,7.9700,8.1472,3.1300,3.1975,3.3350,8.1075,22.0800,162.5000,10.2347,147.0000,151.2000,157.5000,164.0000,169.0000,172.6000,175.0000,-85.2950,0.5608,-86.0000,-85.9070,-85.7675,-85.2200,-84.7475,-84.7430,-84.7400,-10.5100,0.0000,-10.5100,-10.5100,-10.5100,-10.5100,-10.5100,-10.5100,-10.5100
-86.9150,40.4600,0.0000,29.0000,41.5492,9.8316,16.7760,28.4988,31.7924,34.6900,41.8120,45.0811,51.6743,58.6448,66.3943,6.0462,1.8304,3.9500,4.6900,5.3300,7.6200,10.0600,282.8345,160.4722,60.9000,111.6000,153.0000,199.0000,447.0000,502.6000,590.0000,-113.1690,1.8766,-116.0100,-115.7760,-114.5100,-113.6100,-111.8900,-111.4240,-108.0200,-13.4297,0.6541,-14.5700,-14.3360,-13.8700,-13.4100,-12.8200,-12.6200,-12.3800
-86.9150,40.4605,0.0000,17.0000,43.1422,8.5737,25.8834,32.1115,33.7072,38.0949,41.8240,50.0060,52.8738,54.9898,62.3530,7.3312,1.3658,5.3500,6.0000,7.3100,8.4000,10.2900,550.5294,121.6224,309.0000,420.0000,481.0000,523.0000,632.0000,721.2000,770.0000,-111.8741,1.2876,-114.2300,-113.7000,-112.3200,-111.8900,-111.2800,-109.9400,-109.7400,-13.0853,0.4667,-14.1200,-13.6620,-13.2900,-13.0500,-12.8200,-12.5920,-12.2300
-86.9150,40.4620,0.0000,1.0000,51.5086,0.0000,51.5086,51.5086,51.5086,51.5086,51.5086,51.5086,51.5086,51.5086,51.5086,4.0000,0.0000,4.0000,4.0000,4.0000,4.0000,4.0000,389.0000,0.0000,389.0000,389.0000,389.0000,389.0000,389.0000,389.0000,389.0000,-105.3500,0.0000,-105.3500,-105.3500,-105.3500,-105.3500,-105.3500,-105.3500,-105.3500,-13.4600,0.0000,-13.4600,-13.4600,-13.4600,-13.4600,-13.4600,-13.4600,-13.4600
-86.9150,40.4625,0.0000,389.0000,29.6138,17.0003,2.0410,6.6043,8.7827,15.0350,27.0011,43.1460,53.8248,59.5168,77.8030,6.4527,3.0165,3.0000,4.0325,5.8050,8.1075,16.0800,939.0291,781.4794,112.0000,291.1000,427.0000,637.5000,1171.0000,2076.1000,5036.0000,-105.4119,3.6093,-117.1300,-110.3440,-107.8450,-105.3400,-102.9050,-100.7320,-95.0400,-12.5557,0.9175,-16.2000,-13.7440,-12.9250,-12.3700,-11.9350,-11.6120,-11.0100
-86.9150,40.4630,0.0000,41.0000,40.8832,12.7539,18.5020,19.8870,20.9910,31.2491,42.5790,50.3890,56.0300,60.9897,67.4840,5.0198,2.5159,3.0000,3.1900,3.7600,6.6000,11.8200,703.3659,265.3588,338.0000,421.0000,527.0000,637.0000,741.0000,1155.0000,1353.0000,-108.1712,2.3037,-113.3400,-110.8000,-109.5800,-108.2700,-106.4900,-105.3500,-103.1800,-12.3907,0.6509,-14.0800,-13.0700,-12.7500,-12.2100,-11.9500,-11.7900,-11.0900
-86.9150,40.4635,0.0000,65.0000,36.7578,12.9692,15.1300,18.5899,20.3122,28.1646,35.6960,43.7070,55.5460,59.2210,71.2811,5.1609,3.0038,3.0000,3.0000,3.4100,6.6700,14.6700,730.0877,268.5740,84.7000,416.4000,517.0000,728.0000,891.0000,1127.0000,1401.0000,-105.9040,3.4972,-114.6700,-111.1680,-107.3200,-105.3000,-103.9800,-102.4440,-97.7100,-11.9586,0.9933,-15.4900,-13.3760,-11.9900,-11.6100,-11.3800,-11.2940,-10.9100
-86.9150,40.4640,0.0000,185.0000,37.1881,11.4357,8.7710,16.5747,21.0991,29.7440,39.1051,45.9093,50.4455,54.4334,66.3474,4.0688,1.6131,3.0000,3.0000,3.1550,4.6800,13.0900,727.8908,301.6102,56.8000,466.0000,549.0000,679.0000,823.0000,1090.8000,2321.0000,-105.2238,3.7349,-117.0600,-109.8660,-106.9450,-104.8800,-102.6750,-100.8680,-96.9400,-11.7823,0.7792,-15.8600,-12.4940,-11.9450,-11.6400,-11.3200,-11.0980,-10.6600
-86.9150,40.4645,0.0000,87.0000,25.3155,16.8852,3.8606,5.8884,6.2742,8.7745,19.8046,42.3195,47.3102,49.8063,54.4354,5.3792,2.2740,3.0000,4.0000,4.5800,6.0850,15.4400,560.0941,459.3544,50.5000,134.0000,216.0000,503.0000,662.0000,907.0000,2507.0000,-110.2347,3.1216,-116.4200,-113.4760,-112.2450,-110.7850,-108.3775,-106.0420,-101.3400,-13.8187,2.0852,-19.0100,-16.5680,-15.1750,-13.1700,-12.1100,-11.5240,-10.7900
-86.9150,40.4650,0.0000,202.0000,20.5436,14.3789,2.0090,3.7800,5.0322,9.0875,15.4805,33.8285,43.0071,46.7924,56.4600,6.6567,2.9448,3.0000,4.5200,6.2300,8.1675,25.5000,530.9435,368.6713,52.8000,123.9000,238.2500,483.0000,736.2500,952.1000,2035.0000,-110.6268,2.8901,-121.3700,-114.1620,-112.4400,-110.5400,-108.5775,-107.0040,-102.7600,-14.4671,2.3795,-23.8900,-17.3810,-16.1050,-14.6350,-12.2075,-11.4930,-10.9300
-86.9150,40.4655,0.0000,277.0000,14.0536,8.9017,1.0050,4.1136,4.9002,7.5100,11.4280,19.2857,25.9404,31.6602,52.0660,6.0445,2.8154,3.0000,4.0000,4.8750,7.2950,19.0100,369.7191,412.2126,43.0000,74.9600,125.0000,240.0000,433.0000,810.4000,2784.0000,-112.1169,3.4869,-122.0000,-115.7540,-114.5100,-112.6600,-109.6650,-107.0440,-102.1100,-15.4082,2.3268,-24.5000,-18.2000,-17.0400,-15.5700,-13.4200,-12.4800,-11.2200
-86.9150,40.4660,0.0000,166.0000,15.5154,7.3423,1.8890,3.7961,5.8496,10.3848,15.7187,19.9826,25.9604,28.2645,39.6034,6.9911,3.3143,3.1200,4.4400,5.9600,8.8200,21.2800,368.4343,299.0469,53.2000,102.0500,185.5000,297.0000,451.0000,707.0000,2627.0000,-111.6188,3.7102,-119.2700,-115.3240,-114.1200,-111.9500,-109.7700,-105.8960,-102.5400,-14.6863,1.8212,-21.9900,-16.8460,-15.7250,-14.6900,-13.4450,-12.4040,-11.3800
-86.9150,40.4665,0.0000,185.0000,12.3482,4.7274,2.7703,5.6840,6.6762,8.7780,11.8020,15.1600,18.5115,19.8701,29.1160,6.9471,2.3747,3.0000,4.7100,7.0800,8.5700,14.5700,434.2227,360.8089,49.3000,158.0000,217.0000,343.0000,482.0000,739.0000,2257.0000,-114.1433,2.5940,-119.0000,-117.1480,-116.0350,-114.4900,-112.5650,-110.3780,-108.0700,-14.9738,1.6650,-19.2500,-17.3240,-16.0000,-14.7300,-13.7100,-12.8580,-12.2100
-86.9150,40.4670,0.0000,98.0000,17.2743,5.8813,4.5989,9.7431,10.6974,13.3573,16.3976,20.5078,25.5208,26.3783,37.6389,8.4087,3.4328,3.5900,6.1100,7.4100,9.5950,23.2200,375.7541,178.2685,86.9000,196.9000,249.5000,348.0000,467.5000,621.6000,1110.0000,-114.1439,2.6757,-119.9800,-117.1760,-115.9300,-114.2000,-112.2800,-110.5180,-107.9600,-14.3938,1.8248,-23.0000,-16.2580,-15.1200,-14.1300,-13.1100,-12.6680,-11.7900
-86.9150,40.4675,0.0000,51.0000,12.2842,6.1398,2.5417,4.8760,5.5920,7.9159,10.6594,16.2855,21.7450,22.2782,32.0057,8.7369,2.2926,5.7800,7.0300,8.2300,9.9600,15.6800,502.9804,377.8746,112.0000,164.0000,230.0000,375.0000,640.5000,1076.0000,1515.0000,-113.3712,2.7959,-120.0000,-117.8140,-113.7000,-112.7900,-111.0900,-110.6420,-110.1600,-13.9294,1.4422,-17.7700,-15.7080,-14.1600,-13.4200,-13.0600,-12.7300,-12.3100
-86.9150,40.4680,0.0000,32.0000,9.6208,4.5598,2.0560,4.6741,5.3182,5.8070,8.8607,11.8283,15.3502,18.1347,21.6450,8.3250,4.0846,3.0000,5.6850,7.7050,10.5925,17.8500,719.6129,519.1797,146.0000,267.0000,352.5000,465.0000,1210.5000,1393.0000,2090.0000,-113.4978,2.7623,-120.0000,-118.0080,-114.4300,-112.5500,-112.0650,-111.8390,-108.3100,-15.1244,2.1478,-21.2100,-17.2350,-15.9975,-14.7400,-13.6025,-13.2930,-13.0200
-86.9150,40.4685,0.0000,32.0000,13.0204,6.2256,2.3006,4.6303,6.0215,8.6269,11.6910,16.1412,22.1297,24.1707,26.3577,7.0260,2.1999,3.0800,5.4700,6.8000,8.2900,12.0000,641.7161,552.0873,96.2000,150.0000,235.5000,369.0000,1015.0000,1350.0000,2539.0000,-113.1954,2.8287,-120.3300,-116.9490,-114.4450,-113.3400,-111.3025,-109.7780,-108.0000,-13.9962,2.2513,-22.5000,-16.1840,-14.4575,-13.5450,-12.4525,-12.1080,-11.3600
-86.9150,40.4690,0.0000,40.0000,13.0610,5.4115,4.0200,4.6268,5.9925,8.2594,14.0426,16.7054,18.7570,21.8571,24.1909,7.1530,1.7863,4.0000,6.1500,7.0400,8.2100,12.6200,552.2075,563.2455,78.3000,134.4000,204.2500,333.5000,600.0000,1405.0000,2209.0000,-113.5567,2.7468,-120.8300,-116.3670,-115.7125,-113.7150,-111.4150,-110.7030,-108.0600,-14.4633,2.0576,-20.2100,-18.5010,-15.0800,-14.3200,-12.9250,-12.6600,-12.0000
