grid_lat,grid_lon,grid_height,pcell_cid,pcell_freq,nrcell_cid,nrcell_freq,scell1_cid,scell1_freq,scell2_cid,scell2_freq,scell3_cid,scell3_freq,nrscell1_cid,nrscell1_freq,nrscell2_cid,nrscell2_freq,nrscell3_cid,nrscell3_freq,cell_set_type,total_avail_sample,avail_sample,avail_sample_ratio,total_thput_sample,thput_sample,thput_sample_ratio,thput_avg_dl,thput_std_dl,thput_0_dl,thput_10_dl,thput_25_dl,thput_50_dl,thput_75_dl,thput_90_dl,thput_100_dl,thput_avg_ul,thput_std_ul,thput_0_ul,thput_10_ul,thput_20_ul,thput_25_ul,thput_30_ul,thput_40_ul,thput_50_ul,thput_60_ul,thput_70_ul,thput_75_ul,thput_80_ul,thput_90_ul,thput_100_ul,rbs_avg,rbs_std,rbs_0,rbs_10,rbs_25,rbs_50,rbs_75,rbs_90,rbs_100
-86.9055,40.434,0,None,None,385,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,12,6,0.5,7,5,0.7142857142857143,0.24764444444444447,0.05590990989700626,0.18133333333333335,0.1944888888888889,0.21422222222222223,0.23555555555555555,0.2604444444444445,0.3121777777777778,0.3466666666666667,20.23626666666667,4.264506912633773,14.117333333333335,15.182222222222222,16.24711111111111,16.779555555555554,17.70133333333333,19.544888888888888,21.388444444444445,21.9968,22.605155555555555,22.909333333333333,23.5248,24.755733333333335,25.986666666666668,11.620000000000001,1.9990697836743967,9.06,9.66,10.56,11.34,12.05,13.874,15.09,
-86.9055,40.434,0,1,1475,572,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,12,4,0.3333333333333333,7,1,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.101,0.0,0.101,0.101,0.101,0.101,0.101,0.101,0.101,0.101,0.101,0.101,0.101,0.101,0.101,3.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,
-86.9055,40.434,0,1,1475,400,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,12,1,0.08333333333333333,7,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-86.9055,40.434,0,429,5035,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,12,1,0.08333333333333333,7,1,0.14285714285714285,0.039,0.0,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.743,0.0,0.743,0.743,0.743,0.743,0.743,0.743,0.743,0.743,0.743,0.743,0.743,0.743,0.743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
-86.9055,40.4345,0,None,None,385,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,25,16,0.64,21,16,0.7619047619047619,0.2985555555555556,0.07358332809026447,0.14666666666666667,0.19511111111111112,0.26355555555555554,0.30933333333333335,0.3602222222222222,0.3764444444444444,0.4071111111111111,30.80527777777778,10.00974473086904,12.732444444444445,17.312444444444445,20.648,22.10666666666667,25.108444444444444,28.38222222222222,31.69022222222222,34.05866666666667,38.70488888888889,40.361333333333334,41.821333333333335,42.77422222222222,44.06133333333334,8.709375000000001,1.3794177610046203,6.64,7.04,7.657500000000001,8.74,9.5025,10.245000000000001,11.93,
-86.9055,40.4345,0,None,None,485,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,25,2,0.08,21,1,0.047619047619047616,0.2995555555555555,0.0,0.2995555555555555,0.2995555555555555,0.2995555555555555,0.2995555555555555,0.2995555555555555,0.2995555555555555,0.2995555555555555,35.10933333333334,0.0,35.10933333333334,35.10933333333334,35.10933333333334,35.10933333333334,35.10933333333334,35.10933333333334,35.10933333333334,35.10933333333334,35.10933333333334,35.10933333333334,35.10933333333334,35.10933333333334,35.10933333333334,13.85,0.0,13.85,13.85,13.85,13.85,13.85,13.85,13.85,
-86.9055,40.4345,0,1,1475,400,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,25,7,0.28,21,4,0.19047619047619047,0.05435714285714286,0.07855074403056347,0.0,0.0030857142857142867,0.007714285714285715,0.013714285714285715,0.06035714285714286,0.13814285714285718,0.19,4.583892857142857,7.295559711483864,0.31542857142857145,0.33394285714285715,0.3524571428571429,0.36171428571428577,0.3709714285714286,0.3863142857142857,0.4000714285714286,0.41382857142857143,2.1026999999999942,4.62225,7.141800000000006,12.180900000000001,17.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
-86.9055,40.435,0,None,None,385,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,12,6,0.5,12,6,0.5,0.3242962962962963,0.03606821764006559,0.26222222222222225,0.28622222222222227,0.3111111111111111,0.3248888888888889,0.3413333333333333,0.36177777777777775,0.3804444444444445,35.160444444444444,5.394989530381114,26.911111111111108,29.336,31.76088888888889,32.208444444444446,32.656,33.55111111111111,34.31288888888889,35.074666666666666,37.80177777777778,39.165333333333336,40.52888888888889,41.83244444444445,43.136,9.796666666666667,1.5311723903234697,8.63,8.695,8.8425,9.325,9.605,11.37,13.12,
-86.9055,40.435,0,227,1200,137,125290,119,67011,326,5035,374,1001,None,None,None,None,None,None,LTE+Sub6,12,3,0.25,12,3,0.25,0.1401904761904762,0.024339250049467864,0.10628571428571429,0.11542857142857144,0.12914285714285714,0.152,0.15714285714285714,0.16022857142857141,0.16228571428571428,27.32985714285714,7.006662301855635,18.424,20.343314285714285,22.26262857142857,23.22228571428571,24.181942857142854,26.10125714285714,28.020571428571426,29.525457142857142,31.030342857142855,31.782785714285716,32.535228571428576,34.04011428571429,35.545,8.746666666666666,6.7128003760642905,4.0,4.0,4.0,4.0,11.12,15.392,18.24,
-86.9055,40.435,0,227,1200,385,125290,119,67011,326,5035,374,1001,None,None,None,None,None,None,LTE+Sub6,12,2,0.16666666666666666,12,2,0.16666666666666666,0.15785714285714286,0.00014285714285713902,0.15771428571428572,0.15774285714285716,0.1577857142857143,0.15785714285714286,0.15792857142857142,0.15797142857142857,0.158,26.302500000000002,2.2784999999999993,24.024,24.4797,24.9354,25.16325,25.3911,25.8468,26.302500000000002,26.7582,27.2139,27.44175,27.6696,28.1253,28.581,9.704999999999998,6.534999999999999,3.17,4.477,6.4375,9.704999999999998,12.972499999999998,14.933,16.24,
-86.9055,40.435,0,460,5035,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,12,1,0.08333333333333333,12,1,0.08333333333333333,0.09257142857142857,0.0,0.09257142857142857,0.09257142857142857,0.09257142857142857,0.09257142857142857,0.09257142857142857,0.09257142857142857,0.09257142857142857,13.622857142857143,0.0,13.622857142857143,13.622857142857143,13.622857142857143,13.622857142857143,13.622857142857143,13.622857142857143,13.622857142857143,13.622857142857143,13.622857142857143,13.622857142857143,13.622857142857143,13.622857142857143,13.622857142857143,3.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,
-86.9055,40.4355,0,None,None,385,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,20,3,0.15,19,3,0.15789473684210525,0.23703703703703705,0.01947908730535539,0.21866666666666665,0.22062222222222222,0.22355555555555556,0.22844444444444445,0.24622222222222223,0.2568888888888889,0.264,19.66340740740741,3.025951888913504,16.811555555555554,17.11448888888889,17.41742222222222,17.56888888888889,17.720355555555557,18.02328888888889,18.326222222222224,19.43146666666667,20.53671111111111,21.089333333333336,21.641955555555555,22.7472,23.852444444444444,14.67,1.3003332906092444,12.88,13.344000000000001,14.04,15.2,15.565,15.783999999999999,15.93,
-86.9055,40.4355,0,None,None,485,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,20,2,0.1,19,2,0.10526315789473684,0.1471111111111111,0.04311111111111112,0.104,0.11262222222222222,0.12555555555555556,0.1471111111111111,0.1686666666666667,0.1816,0.19022222222222224,11.364444444444445,5.325333333333333,6.0391111111111115,7.104177777777778,8.169244444444445,8.701777777777778,9.234311111111111,10.299377777777778,11.364444444444445,12.429511111111111,13.494577777777778,14.027111111111111,14.559644444444444,15.624711111111111,16.689777777777778,7.609999999999999,1.0799999999999996,6.53,6.746,7.07,7.609999999999999,8.15,8.474,8.69,
-86.9055,40.4355,0,460,5035,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,20,11,0.55,19,10,0.5263157894736842,0.15347142857142854,0.04522176873306636,0.069,0.1203,0.13739285714285715,0.149,0.16110714285714287,0.19245714285714283,0.2582857142857143,3.0767571428571427,0.47359045878592315,2.395,2.6146,2.6910000000000003,2.7060000000000004,2.7096,2.8861714285714286,3.033714285714286,3.1277714285714286,3.2779000000000003,3.3621785714285712,3.4437714285714285,3.628228571428571,4.0365714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
-86.9055,40.4355,0,227,1200,400,512190,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,20,2,0.1,19,2,0.10526315789473684,0.25757142857142856,0.06442857142857143,0.19314285714285714,0.20602857142857142,0.22535714285714287,0.25757142857142856,0.2897857142857143,0.30911428571428573,0.322,10.697285714285714,6.5407142857142855,4.156571428571429,5.464714285714286,6.772857142857143,7.426928571428571,8.081,9.389142857142858,10.697285714285714,12.00542857142857,13.313571428571429,13.967642857142856,14.621714285714287,15.929857142857143,17.238,4.26,4.26,0.0,0.852,2.13,4.26,6.39,7.668,8.52,
-86.9055,40.4355,0,227,1200,137,125290,119,67011,326,5035,374,1001,None,None,None,None,None,None,LTE+Sub6,20,2,0.1,19,2,0.10526315789473684,0.15542857142857144,0.04457142857142857,0.11085714285714286,0.11977142857142858,0.13314285714285715,0.15542857142857144,0.1777142857142857,0.1910857142857143,0.2,31.39542857142857,9.251428571428573,22.144,23.994285714285713,25.844571428571427,26.769714285714286,27.694857142857142,29.545142857142856,31.39542857142857,33.245714285714286,35.096,36.021142857142856,36.946285714285715,38.79657142857143,40.646857142857144,3.9699999999999998,0.030000000000000027,3.94,3.9459999999999997,3.955,3.9699999999999998,3.985,3.994,4.0,
-86.9055,40.436,0,None,None,485,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,5,4,0.8,4,3,0.75,0.2557037037037037,0.02305786839507403,0.22311111111111112,0.23271111111111112,0.24711111111111111,0.2711111111111111,0.272,0.27253333333333335,0.2728888888888889,23.295407407407406,2.3539238326995404,19.99111111111111,20.912355555555553,21.833599999999997,22.29422222222222,22.754844444444444,23.676088888888888,24.59733333333333,24.73742222222222,24.87751111111111,24.947555555555553,25.017599999999998,25.157688888888888,25.297777777777778,9.216666666666667,1.763147438216353,6.87,7.428,8.265,9.66,10.39,10.828,11.12,
-86.9055,40.436,0,460,5035,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,5,1,0.2,4,1,0.25,0.12,0.0,0.12,0.12,0.12,0.12,0.12,0.12,0.12,1.862857142857143,0.0,1.862857142857143,1.862857142857143,1.862857142857143,1.862857142857143,1.862857142857143,1.862857142857143,1.862857142857143,1.862857142857143,1.862857142857143,1.862857142857143,1.862857142857143,1.862857142857143,1.862857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
-86.9055,40.4365,0,None,None,485,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,2,2,1.0,2,2,1.0,0.1591111111111111,0.003555555555555562,0.15555555555555553,0.15626666666666664,0.15733333333333333,0.1591111111111111,0.16088888888888886,0.16195555555555555,0.16266666666666665,10.588444444444445,0.5040000000000004,10.084444444444445,10.185244444444445,10.286044444444446,10.336444444444446,10.386844444444446,10.487644444444445,10.588444444444445,10.689244444444446,10.790044444444446,10.840444444444445,10.890844444444445,10.991644444444447,11.092444444444446,10.855,0.7750000000000004,10.08,10.235,10.467500000000001,10.855,11.2425,11.475000000000001,11.63,
-86.906,40.4365,0,None,None,485,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,4,2,0.5,4,2,0.5,0.19022222222222224,0.041777777777777775,0.14844444444444446,0.15680000000000002,0.16933333333333334,0.19022222222222224,0.21111111111111114,0.22364444444444445,0.232,10.931111111111111,2.429777777777778,8.501333333333333,8.987288888888889,9.473244444444445,9.716222222222221,9.9592,10.445155555555555,10.931111111111111,11.417066666666667,11.903022222222223,12.146,12.388977777777779,12.874933333333333,13.360888888888889,8.625,0.8249999999999997,7.8,7.965,8.2125,8.625,9.0375,9.285,9.45,
-86.906,40.4365,0,460,5035,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,4,2,0.5,4,2,0.5,0.07407142857142857,0.008928571428571432,0.06514285714285714,0.06692857142857142,0.06960714285714285,0.07407142857142857,0.07853571428571429,0.08121428571428572,0.083,1.1860714285714287,0.07292857142857134,1.1131428571428572,1.1277285714285714,1.1423142857142858,1.1496071428571428,1.1569,1.1714857142857142,1.1860714285714287,1.2006571428571429,1.215242857142857,1.2225357142857143,1.2298285714285713,1.2444142857142857,1.259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
-86.906,40.437,0,None,None,485,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,6,4,0.6666666666666666,6,4,0.6666666666666666,0.18733333333333332,0.03332666599986664,0.14755555555555555,0.15475555555555556,0.16555555555555554,0.18177777777777776,0.20355555555555555,0.22435555555555556,0.23822222222222222,12.673555555555554,2.3876267363427583,10.538666666666666,10.821333333333333,11.104,11.245333333333333,11.386666666666665,11.577066666666665,11.721333333333334,11.8656,12.436888888888888,13.149555555555557,13.862222222222226,15.287555555555558,16.71288888888889,14.93,4.651988821998607,11.79,11.946,12.18,12.48,15.23,19.874000000000002,22.97,
-86.906,40.437,0,460,5035,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,6,2,0.3333333333333333,6,2,0.3333333333333333,0.02142857142857143,0.01457142857142857,0.006857142857142857,0.009771428571428572,0.014142857142857141,0.02142857142857143,0.028714285714285713,0.03308571428571428,0.036,0.4235714285714286,0.19842857142857143,0.22514285714285714,0.2648285714285714,0.30451428571428574,0.32435714285714284,0.3442,0.3838857142857143,0.4235714285714286,0.4632571428571428,0.5029428571428571,0.5227857142857143,0.5426285714285715,0.5823142857142857,0.622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
-86.906,40.4375,0,None,None,485,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,4,4,1.0,4,4,1.0,0.16333333333333333,0.034325241764949346,0.12977777777777777,0.13484444444444443,0.14244444444444443,0.15155555555555555,0.17244444444444446,0.20124444444444448,0.22044444444444447,12.30777777777778,3.4866567452588826,9.04711111111111,9.588177777777776,10.129244444444444,10.399777777777777,10.67031111111111,10.9104,11.0,11.0896,11.852799999999998,12.908000000000001,13.963200000000004,16.073600000000003,18.184,9.065,1.2386787315522942,7.02,7.662,8.625,9.525,9.965,10.1,10.19,
-86.906,40.438,0,None,None,485,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,1,1,1.0,1,1,1.0,0.17333333333333334,0.0,0.17333333333333334,0.17333333333333334,0.17333333333333334,0.17333333333333334,0.17333333333333334,0.17333333333333334,0.17333333333333334,14.96888888888889,0.0,14.96888888888889,14.96888888888889,14.96888888888889,14.96888888888889,14.96888888888889,14.96888888888889,14.96888888888889,14.96888888888889,14.96888888888889,14.96888888888889,14.96888888888889,14.96888888888889,14.96888888888889,12.25,0.0,12.25,12.25,12.25,12.25,12.25,12.25,12.25,
-86.9065,40.438,0,None,None,485,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,9,4,0.4444444444444444,7,3,0.42857142857142855,0.1656296296296296,0.011799886075105123,0.15288888888888888,0.15484444444444442,0.15777777777777777,0.16266666666666665,0.172,0.1776,0.18133333333333335,11.182518518518519,1.3597176823087176,9.683555555555555,9.924622222222222,10.165688888888889,10.286222222222221,10.406755555555556,10.647822222222223,10.88888888888889,11.306133333333333,11.723377777777777,11.932,12.140622222222223,12.557866666666667,12.975111111111111,11.993333333333332,1.1511540103546334,10.78,10.956,11.219999999999999,11.66,12.6,13.164,13.54,
-86.9065,40.438,0,429,5035,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,9,3,0.3333333333333333,7,2,0.2857142857142857,0.0315,0.0005000000000000004,0.031,0.0311,0.03125,0.0315,0.03175,0.0319,0.032,0.48650000000000004,0.06350000000000003,0.423,0.4357,0.4484,0.45475,0.4611,0.4738,0.48650000000000004,0.49920000000000003,0.5119,0.51825,0.5246000000000001,0.5373,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
-86.9065,40.438,0,298,1001,698,512190,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,9,1,0.1111111111111111,7,1,0.14285714285714285,0.05942857142857143,0.0,0.05942857142857143,0.05942857142857143,0.05942857142857143,0.05942857142857143,0.05942857142857143,0.05942857142857143,0.05942857142857143,1.286857142857143,0.0,1.286857142857143,1.286857142857143,1.286857142857143,1.286857142857143,1.286857142857143,1.286857142857143,1.286857142857143,1.286857142857143,1.286857142857143,1.286857142857143,1.286857142857143,1.286857142857143,1.286857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
-86.9065,40.438,0,298,1001,400,512190,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,9,1,0.1111111111111111,7,1,0.14285714285714285,0.08114285714285714,0.0,0.08114285714285714,0.08114285714285714,0.08114285714285714,0.08114285714285714,0.08114285714285714,0.08114285714285714,0.08114285714285714,1.7017142857142857,0.0,1.7017142857142857,1.7017142857142857,1.7017142857142857,1.7017142857142857,1.7017142857142857,1.7017142857142857,1.7017142857142857,1.7017142857142857,1.7017142857142857,1.7017142857142857,1.7017142857142857,1.7017142857142857,1.7017142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
-86.9065,40.4385,0,None,None,485,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,2,2,1.0,2,2,1.0,0.13911111111111113,0.049333333333333354,0.08977777777777778,0.09964444444444445,0.11444444444444445,0.13911111111111113,0.1637777777777778,0.1785777777777778,0.18844444444444447,9.652888888888889,4.519555555555556,5.133333333333333,6.037244444444444,6.9411555555555555,7.393111111111111,7.845066666666666,8.748977777777778,9.652888888888889,10.556799999999999,11.46071111111111,11.912666666666667,12.364622222222222,13.268533333333334,14.172444444444444,15.879999999999999,0.0699999999999994,15.81,15.824,15.845,15.879999999999999,15.915,15.936,15.95,
-86.907,40.4385,0,None,None,485,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,28,5,0.17857142857142858,25,5,0.2,0.14506666666666665,0.05168229632172336,0.06488888888888888,0.08728888888888889,0.12088888888888888,0.13777777777777778,0.19555555555555554,0.20195555555555555,0.20622222222222222,10.376000000000001,4.612380222674463,3.372444444444444,5.202133333333334,7.031822222222223,7.946666666666667,8.301333333333334,9.010666666666667,9.72,11.912711111111111,14.105422222222222,15.201777777777778,15.289244444444444,15.464177777777778,15.639111111111111,11.074000000000002,2.0863805980692978,8.93,8.994,9.09,11.12,11.55,13.428,14.68,
-86.907,40.4385,0,None,None,333,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,28,18,0.6428571428571429,25,17,0.68,0.2213856209150327,0.05252588831774968,0.032,0.18844444444444447,0.22133333333333335,0.2311111111111111,0.24977777777777777,0.26008888888888887,0.2728888888888889,21.105986928104574,5.9570560710775,2.0115555555555558,17.203733333333332,18.612622222222225,19.068444444444445,19.740444444444446,20.232,20.656,22.89031111111111,24.79146666666667,25.041777777777778,25.061688888888888,27.104355555555557,29.292444444444445,14.904705882352943,2.071444842863121,10.38,12.684,13.83,14.81,15.45,17.273999999999997,19.61,
-86.907,40.4385,0,99,1001,790,512190,282,66736,81,67011,None,None,None,None,None,None,None,None,LTE+Sub6,28,2,0.07142857142857142,25,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
